ts,equity,ret
1760025300,9918.784371844667,0.0
1760025360,9918.784371844667,0.0
1760025420,9918.784371844667,0.0
1760025480,9892.22838768491,-0.0026773426222610475
1760025540,9882.221045284881,-0.001011636813044836
1760025600,9832.18433328491,-0.005063306292247494
1760025660,9840.13262978656,0.0008083957981486201
1760025720,9840.13262978656,0.0
1760025780,9840.13262978656,0.0
1760025840,9840.13262978656,0.0
1760025900,9840.13262978656,0.0
1760025960,9840.13262978656,0.0
1760026020,9840.13262978656,0.0
1760026080,9840.13262978656,0.0
1760026140,9840.13262978656,0.0
1760026200,9840.13262978656,0.0
1760026260,9840.13262978656,0.0
1760026320,9840.13262978656,0.0
1760026380,9840.13262978656,0.0
1760026440,9840.13262978656,0.0
1760026500,9840.13262978656,0.0
1760026560,9840.13262978656,0.0
1760026620,9840.13262978656,0.0
1760026680,9840.13262978656,0.0
1760026740,9840.13262978656,0.0
1760026800,9840.13262978656,0.0
1760026860,9840.13262978656,0.0
1760026920,9840.13262978656,0.0
1760026980,9840.13262978656,0.0
1760027040,9840.13262978656,0.0
1760027100,9840.13262978656,0.0
1760027160,9840.13262978656,0.0
1760027220,9840.13262978656,0.0
1760027280,9840.13262978656,0.0
1760027340,9840.13262978656,0.0
1760027400,9840.13262978656,0.0
1760027460,9840.13262978656,0.0
1760027520,9840.13262978656,0.0
1760027580,9840.13262978656,0.0
1760027640,9840.13262978656,0.0
1760027700,9840.13262978656,0.0
1760027760,9840.13262978656,0.0
1760027820,9816.980014105065,-0.002352876384146496
1760027880,9833.511036805052,0.0016839213970318845
1760027940,9829.83747620508,-0.00037357568280771414
1760028000,9890.45122610507,0.006166302346983343
1760028060,9894.12478670504,0.00037142497505837646
1760028120,10022.699407705077,0.012995047441973329
1760028180,9917.218123130326,-0.010524239058158469
1760028240,9917.218123130326,0.0
1760028300,9917.218123130326,0.0
1760028360,9917.218123130326,0.0
1760028420,9917.218123130326,0.0
1760028480,9917.218123130326,0.0
1760028540,9917.218123130326,0.0
1760028600,9917.218123130326,0.0
1760028660,9917.218123130326,0.0
1760028720,9917.218123130326,0.0
1760028780,9917.218123130326,0.0
1760028840,9917.218123130326,0.0
1760028900,9917.218123130326,0.0
1760028960,9917.218123130326,0.0
1760029020,9917.218123130326,0.0
1760029080,9917.218123130326,0.0
1760029140,9917.218123130326,0.0
1760029200,9917.218123130326,0.0
1760029260,9917.218123130326,0.0
1760029320,9917.218123130326,0.0
1760029380,9917.218123130326,0.0
1760029440,9917.218123130326,0.0
1760029500,9917.218123130326,0.0
1760029560,9917.218123130326,0.0
1760029620,9917.218123130326,0.0
1760029680,9917.218123130326,0.0
1760029740,9917.218123130326,0.0
1760029800,9917.218123130326,0.0
1760029860,9917.218123130326,0.0
1760029920,9917.218123130326,0.0
1760029980,9917.218123130326,0.0
1760030040,9917.218123130326,0.0
1760030100,9917.218123130326,0.0
1760030160,9917.218123130326,0.0
1760030220,9917.218123130326,0.0
1760030280,9917.218123130326,0.0
1760030340,9917.218123130326,0.0
1760030400,9917.218123130326,0.0
1760030460,9917.218123130326,0.0
1760030520,9917.218123130326,0.0
1760030580,9917.218123130326,0.0
1760030640,9917.218123130326,0.0
1760030700,9917.218123130326,0.0
1760030760,9917.218123130326,0.0
1760030820,9917.218123130326,0.0
1760030880,9917.218123130326,0.0
1760030940,9917.218123130326,0.0
1760031000,9917.218123130326,0.0
1760031060,9917.218123130326,0.0
1760031120,9917.218123130326,0.0
1760031180,9917.218123130326,0.0
1760031240,9917.218123130326,0.0
1760031300,9917.218123130326,0.0
1760031360,9917.218123130326,0.0
1760031420,9917.218123130326,0.0
1760031480,9917.218123130326,0.0
1760031540,9917.218123130326,0.0
1760031600,9917.218123130326,0.0
1760031660,9917.218123130326,0.0
1760031720,9917.218123130326,0.0
1760031780,9917.218123130326,0.0
1760031840,9917.218123130326,0.0
1760031900,9917.218123130326,0.0
1760031960,9917.218123130326,0.0
1760032020,9917.218123130326,0.0
1760032080,9917.218123130326,0.0
1760032140,9917.218123130326,0.0
1760032200,9917.218123130326,0.0
1760032260,9917.218123130326,0.0
1760032320,9917.218123130326,0.0
1760032380,9917.218123130326,0.0
1760032440,9917.218123130326,0.0
1760032500,9917.218123130326,0.0
1760032560,9917.218123130326,0.0
1760032620,9917.218123130326,0.0
1760032680,9917.218123130326,0.0
1760032740,9917.218123130326,0.0
1760032800,9917.218123130326,0.0
1760032860,9917.218123130326,0.0
1760032920,9917.218123130326,0.0
1760032980,9917.218123130326,0.0
1760033040,9917.218123130326,0.0
1760033100,9917.218123130326,0.0
1760033160,9917.218123130326,0.0
1760033220,9917.218123130326,0.0
1760033280,9917.218123130326,0.0
1760033340,9917.218123130326,0.0
1760033400,9917.218123130326,0.0
1760033460,9917.218123130326,0.0
1760033520,9917.218123130326,0.0
1760033580,9917.218123130326,0.0
1760033640,9917.218123130326,0.0
1760033700,9917.218123130326,0.0
1760033760,9917.218123130326,0.0
1760033820,9917.218123130326,0.0
1760033880,9917.218123130326,0.0
1760033940,9917.218123130326,0.0
1760034000,9917.218123130326,0.0
1760034060,9917.218123130326,0.0
1760034120,9917.218123130326,0.0
1760034180,9917.218123130326,0.0
1760034240,9917.218123130326,0.0
1760034300,9917.218123130326,0.0
1760034360,9917.218123130326,0.0
1760034420,9917.218123130326,0.0
1760034480,9917.218123130326,0.0
1760034540,9917.218123130326,0.0
1760034600,9917.218123130326,0.0
1760034660,9917.218123130326,0.0
1760034720,9917.218123130326,0.0
1760034780,9917.218123130326,0.0
1760034840,9917.218123130326,0.0
1760034900,9917.218123130326,0.0
1760034960,9917.218123130326,0.0
1760035020,9917.218123130326,0.0
1760035080,9917.218123130326,0.0
1760035140,9917.218123130326,0.0
1760035200,9917.218123130326,0.0
1760035260,9917.218123130326,0.0
1760035320,9917.218123130326,0.0
1760035380,9917.218123130326,0.0
1760035440,9917.218123130326,0.0
1760035500,9917.218123130326,0.0
1760035560,9917.218123130326,0.0
1760035620,9917.218123130326,0.0
1760035680,9917.218123130326,0.0
1760035740,9917.218123130326,0.0
1760035800,9917.218123130326,0.0
1760035860,9917.218123130326,0.0
1760035920,9917.218123130326,0.0
1760035980,9917.218123130326,0.0
1760036040,9917.218123130326,0.0
1760036100,9917.218123130326,0.0
1760036160,9917.218123130326,0.0
1760036220,9917.218123130326,0.0
1760036280,9917.218123130326,0.0
1760036340,9917.218123130326,0.0
1760036400,9917.218123130326,0.0
1760036460,9917.218123130326,0.0
1760036520,9917.218123130326,0.0
1760036580,9917.218123130326,0.0
1760036640,9917.218123130326,0.0
1760036700,9917.218123130326,0.0
1760036760,9917.218123130326,0.0
1760036820,9917.218123130326,0.0
1760036880,9917.218123130326,0.0
1760036940,9917.218123130326,0.0
1760037000,9917.218123130326,0.0
1760037060,9917.218123130326,0.0
1760037120,9917.218123130326,0.0
1760037180,9917.218123130326,0.0
1760037240,9917.218123130326,0.0
1760037300,9917.218123130326,0.0
1760037360,9917.218123130326,0.0
1760037420,9917.218123130326,0.0
1760037480,9917.218123130326,0.0
1760037540,9917.218123130326,0.0
1760037600,9917.218123130326,0.0
1760037660,9917.218123130326,0.0
1760037720,9917.218123130326,0.0
1760037780,9917.218123130326,0.0
1760037840,9917.218123130326,0.0
1760037900,9917.218123130326,0.0
1760037960,9917.218123130326,0.0
1760038020,9917.218123130326,0.0
1760038080,9917.218123130326,0.0
1760038140,9917.218123130326,0.0
1760038200,9917.218123130326,0.0
1760038260,9917.218123130326,0.0
1760038320,9917.218123130326,0.0
1760038380,9917.218123130326,0.0
1760038440,9917.218123130326,0.0
1760038500,9917.218123130326,0.0
1760038560,9917.218123130326,0.0
1760038620,9917.218123130326,0.0
1760038680,9917.218123130326,0.0
1760038740,9917.218123130326,0.0
1760038800,9917.218123130326,0.0
1760038860,9917.218123130326,0.0
1760038920,9917.218123130326,0.0
1760038980,9917.218123130326,0.0
1760039040,9917.218123130326,0.0
1760039100,9917.218123130326,0.0
1760039160,9917.218123130326,0.0
1760039220,9917.218123130326,0.0
1760039280,9917.218123130326,0.0
1760039340,9917.218123130326,0.0
1760039400,9917.218123130326,0.0
1760039460,9917.218123130326,0.0
1760039520,9917.218123130326,0.0
1760039580,9917.218123130326,0.0
1760039640,9917.218123130326,0.0
1760039700,9917.218123130326,0.0
1760039760,9917.218123130326,0.0
1760039820,9917.218123130326,0.0
1760039880,9917.218123130326,0.0
1760039940,9917.218123130326,0.0
1760040000,9917.218123130326,0.0
1760040060,9917.218123130326,0.0
1760040120,9917.218123130326,0.0
1760040180,9874.89861032716,-0.004267276596897851
1760040240,9829.113658627146,-0.004636498409424927
1760040300,9839.770925357181,0.0010842551119225607
1760040360,9839.770925357181,0.0
1760040420,9839.770925357181,0.0
1760040480,9839.770925357181,0.0
1760040540,9839.770925357181,0.0
1760040600,9839.770925357181,0.0
1760040660,9839.770925357181,0.0
1760040720,9839.770925357181,0.0
1760040780,9839.770925357181,0.0
1760040840,9839.770925357181,0.0
1760040900,9839.770925357181,0.0
1760040960,9839.770925357181,0.0
1760041020,9839.770925357181,0.0
1760041080,9839.770925357181,0.0
1760041140,9839.770925357181,0.0
1760041200,9839.770925357181,0.0
1760041260,9839.770925357181,0.0
1760041320,9839.770925357181,0.0
1760041380,9839.770925357181,0.0
1760041440,9839.770925357181,0.0
1760041500,9839.770925357181,0.0
1760041560,9839.770925357181,0.0
1760041620,9839.770925357181,0.0
1760041680,9839.770925357181,0.0
1760041740,9839.770925357181,0.0
1760041800,9839.770925357181,0.0
1760041860,9839.770925357181,0.0
1760041920,9839.770925357181,0.0
1760041980,9839.770925357181,0.0
1760042040,9839.770925357181,0.0
1760042100,9839.770925357181,0.0
1760042160,9839.770925357181,0.0
1760042220,9839.770925357181,0.0
1760042280,9839.770925357181,0.0
1760042340,9839.770925357181,0.0
1760042400,9839.770925357181,0.0
1760042460,9839.770925357181,0.0
1760042520,9839.770925357181,0.0
1760042580,9839.770925357181,0.0
1760042640,9839.770925357181,0.0
1760042700,9839.770925357181,0.0
1760042760,9839.770925357181,0.0
1760042820,9839.770925357181,0.0
1760042880,9839.770925357181,0.0
1760042940,9839.770925357181,0.0
1760043000,9839.770925357181,0.0
1760043060,9839.770925357181,0.0
1760043120,9839.770925357181,0.0
1760043180,9839.770925357181,0.0
1760043240,9839.770925357181,0.0
1760043300,9839.770925357181,0.0
1760043360,9839.770925357181,0.0
1760043420,9839.770925357181,0.0
1760043480,9839.770925357181,0.0
1760043540,9839.770925357181,0.0
1760043600,9839.770925357181,0.0
1760043660,9839.770925357181,0.0
1760043720,9839.770925357181,0.0
1760043780,9839.770925357181,0.0
1760043840,9839.770925357181,0.0
1760043900,9839.770925357181,0.0
1760043960,9839.770925357181,0.0
1760044020,9839.770925357181,0.0
1760044080,9839.770925357181,0.0
1760044140,9839.770925357181,0.0
1760044200,9839.770925357181,0.0
1760044260,9839.770925357181,0.0
1760044320,9839.770925357181,0.0
1760044380,9839.770925357181,0.0
1760044440,9839.770925357181,0.0
1760044500,9839.770925357181,0.0
1760044560,9839.770925357181,0.0
1760044620,9839.770925357181,0.0
1760044680,9839.770925357181,0.0
1760044740,9839.770925357181,0.0
1760044800,9839.770925357181,0.0
1760044860,9839.770925357181,0.0
1760044920,9839.770925357181,0.0
1760044980,9839.770925357181,0.0
1760045040,9839.770925357181,0.0
1760045100,9839.770925357181,0.0
1760045160,9839.770925357181,0.0
1760045220,9839.770925357181,0.0
1760045280,9839.770925357181,0.0
1760045340,9839.770925357181,0.0
1760045400,9839.770925357181,0.0
1760045460,9839.770925357181,0.0
1760045520,9839.770925357181,0.0
1760045580,9839.770925357181,0.0
1760045640,9839.770925357181,0.0
1760045700,9839.770925357181,0.0
1760045760,9839.770925357181,0.0
1760045820,9762.113131198217,-0.00789223598273403
1760045880,9757.927426698268,-0.0004287703331947723
1760045940,9724.44179069827,-0.0034316340484741303
1760046000,9742.214208281075,0.0018276028552923762
1760046060,9742.214208281075,0.0
1760046120,9742.214208281075,0.0
1760046180,9742.214208281075,0.0
1760046240,9742.214208281075,0.0
1760046300,9742.214208281075,0.0
1760046360,9742.214208281075,0.0
1760046420,9742.214208281075,0.0
1760046480,9742.214208281075,0.0
1760046540,9742.214208281075,0.0
1760046600,9742.214208281075,0.0
1760046660,9742.214208281075,0.0
1760046720,9742.214208281075,0.0
1760046780,9742.214208281075,0.0
1760046840,9742.214208281075,0.0
1760046900,9742.214208281075,0.0
1760046960,9742.214208281075,0.0
1760047020,9742.214208281075,0.0
1760047080,9742.214208281075,0.0
1760047140,9742.214208281075,0.0
1760047200,9742.214208281075,0.0
1760047260,9742.214208281075,0.0
1760047320,9742.214208281075,0.0
1760047380,9742.214208281075,0.0
1760047440,9742.214208281075,0.0
1760047500,9742.214208281075,0.0
1760047560,9742.214208281075,0.0
1760047620,9742.214208281075,0.0
1760047680,9742.214208281075,0.0
1760047740,9742.214208281075,0.0
1760047800,9742.214208281075,0.0
1760047860,9742.214208281075,0.0
1760047920,9742.214208281075,0.0
1760047980,9742.214208281075,0.0
1760048040,9742.214208281075,0.0
1760048100,9742.214208281075,0.0
1760048160,9742.214208281075,0.0
1760048220,9742.214208281075,0.0
1760048280,9742.214208281075,0.0
1760048340,9742.214208281075,0.0
1760048400,9742.214208281075,0.0
1760048460,9742.214208281075,0.0
1760048520,9742.214208281075,0.0
1760048580,9742.214208281075,0.0
1760048640,9742.214208281075,0.0
1760048700,9742.214208281075,0.0
1760048760,9742.214208281075,0.0
1760048820,9742.214208281075,0.0
1760048880,9742.214208281075,0.0
1760048940,9742.214208281075,0.0
1760049000,9742.214208281075,0.0
1760049060,9742.214208281075,0.0
1760049120,9742.214208281075,0.0
1760049180,9742.214208281075,0.0
1760049240,9742.214208281075,0.0
1760049300,9751.466810728307,0.0009497432769818293
1760049360,9774.180015328282,0.00232920903499223
1760049420,9770.394481228257,-0.00038729940456261325
1760049480,9795.891475657467,0.002609617705630729
1760049540,9795.891475657467,0.0
1760049600,9795.891475657467,0.0
1760049660,9795.891475657467,0.0
1760049720,9795.891475657467,0.0
1760049780,9795.891475657467,0.0
1760049840,9795.891475657467,0.0
1760049900,9795.891475657467,0.0
1760049960,9795.891475657467,0.0
1760050020,9795.891475657467,0.0
1760050080,9795.891475657467,0.0
1760050140,9795.891475657467,0.0
1760050200,9795.891475657467,0.0
1760050260,9795.891475657467,0.0
1760050320,9795.891475657467,0.0
1760050380,9795.891475657467,0.0
1760050440,9795.891475657467,0.0
1760050500,9795.891475657467,0.0
1760050560,9795.891475657467,0.0
1760050620,9795.891475657467,0.0
1760050680,9795.891475657467,0.0
1760050740,9795.891475657467,0.0
1760050800,9795.891475657467,0.0
1760050860,9795.891475657467,0.0
1760050920,9795.891475657467,0.0
1760050980,9795.891475657467,0.0
1760051040,9795.891475657467,0.0
1760051100,9795.891475657467,0.0
1760051160,9795.891475657467,0.0
1760051220,9795.891475657467,0.0
1760051280,9795.891475657467,0.0
1760051340,9795.891475657467,0.0
1760051400,9795.891475657467,0.0
1760051460,9795.891475657467,0.0
1760051520,9795.891475657467,0.0
1760051580,9795.891475657467,0.0
1760051640,9795.891475657467,0.0
1760051700,9795.891475657467,0.0
1760051760,9795.891475657467,0.0
1760051820,9795.891475657467,0.0
1760051880,9795.891475657467,0.0
1760051940,9795.891475657467,0.0
1760052000,9795.891475657467,0.0
1760052060,9795.891475657467,0.0
1760052120,9795.891475657467,0.0
1760052180,9795.891475657467,0.0
1760052240,9795.891475657467,0.0
1760052300,9795.891475657467,0.0
1760052360,9795.891475657467,0.0
1760052420,9795.891475657467,0.0
1760052480,9795.891475657467,0.0
1760052540,9795.891475657467,0.0
1760052600,9795.891475657467,0.0
1760052660,9795.891475657467,0.0
1760052720,9795.891475657467,0.0
1760052780,9795.891475657467,0.0
1760052840,9795.891475657467,0.0
1760052900,9795.891475657467,0.0
1760052960,9795.891475657467,0.0
1760053020,9795.891475657467,0.0
1760053080,9795.891475657467,0.0
1760053140,9795.891475657467,0.0
1760053200,9795.891475657467,0.0
1760053260,9795.891475657467,0.0
1760053320,9795.891475657467,0.0
1760053380,9795.891475657467,0.0
1760053440,9795.891475657467,0.0
1760053500,9795.891475657467,0.0
1760053560,9795.891475657467,0.0
1760053620,9795.891475657467,0.0
1760053680,9795.891475657467,0.0
1760053740,9795.891475657467,0.0
1760053800,9795.891475657467,0.0
1760053860,9795.891475657467,0.0
1760053920,9795.891475657467,0.0
1760053980,9795.891475657467,0.0
1760054040,9795.891475657467,0.0
1760054100,9795.891475657467,0.0
1760054160,9795.891475657467,0.0
1760054220,9795.891475657467,0.0
1760054280,9795.891475657467,0.0
1760054340,9795.891475657467,0.0
1760054400,9795.891475657467,0.0
1760054460,9768.68161380454,-0.002777681022757661
1760054520,9768.68161380454,0.0
1760054640,9563.662085704505,-0.020987430669284213
1760054700,9719.702156780753,0.016315933130834015
1760054760,9719.702156780753,0.0
1760054820,9719.702156780753,0.0
1760054880,9719.702156780753,0.0
1760054940,9719.702156780753,0.0
1760055000,9719.702156780753,0.0
1760055060,9719.702156780753,0.0
1760055120,9719.702156780753,0.0
1760055180,9719.702156780753,0.0
1760055240,9719.702156780753,0.0
1760055300,9719.702156780753,0.0
1760055360,9719.702156780753,0.0
1760055420,9719.702156780753,0.0
1760055480,9719.702156780753,0.0
1760055540,9719.702156780753,0.0
1760055600,9719.702156780753,0.0
1760055660,9719.702156780753,0.0
1760055720,9719.702156780753,0.0
1760055780,9719.702156780753,0.0
1760055840,9719.702156780753,0.0
1760055900,9719.702156780753,0.0
1760055960,9719.702156780753,0.0
1760056020,9719.702156780753,0.0
1760056080,9719.702156780753,0.0
1760056140,9719.702156780753,0.0
1760056200,9719.702156780753,0.0
1760056260,9719.702156780753,0.0
1760056320,9719.702156780753,0.0
1760056380,9719.702156780753,0.0
1760056440,9719.702156780753,0.0
1760056500,9719.702156780753,0.0
1760056560,9719.702156780753,0.0
1760056620,9719.702156780753,0.0
1760056680,9719.702156780753,0.0
1760056740,9719.702156780753,0.0
1760056800,9719.702156780753,0.0
1760056860,9719.702156780753,0.0
1760056920,9719.702156780753,0.0
1760056980,9719.702156780753,0.0
1760057040,9719.702156780753,0.0
1760057100,9719.702156780753,0.0
1760057160,9719.702156780753,0.0
1760057220,9719.702156780753,0.0
1760057280,9719.702156780753,0.0
1760057340,9719.702156780753,0.0
1760057400,9719.702156780753,0.0
1760057460,9719.702156780753,0.0
1760057520,9719.702156780753,0.0
1760057580,9719.702156780753,0.0
1760057640,9719.702156780753,0.0
1760057700,9719.702156780753,0.0
1760057760,9719.702156780753,0.0
1760057820,9719.702156780753,0.0
1760057880,9719.702156780753,0.0
1760057940,9719.702156780753,0.0
1760058000,9719.702156780753,0.0
1760058060,9719.702156780753,0.0
1760058120,9719.702156780753,0.0
1760058180,9719.702156780753,0.0
1760058240,9719.702156780753,0.0
1760058300,9719.702156780753,0.0
1760058360,9719.702156780753,0.0
1760058420,9719.702156780753,0.0
1760058480,9719.702156780753,0.0
1760058540,9719.702156780753,0.0
1760058600,9719.702156780753,0.0
1760058660,9719.702156780753,0.0
1760058720,9719.702156780753,0.0
1760058780,9719.702156780753,0.0
1760058840,9719.702156780753,0.0
1760058900,9719.702156780753,0.0
1760058960,9719.702156780753,0.0
1760059020,9719.702156780753,0.0
1760059080,9719.702156780753,0.0
1760059140,9719.702156780753,0.0
1760059200,9719.702156780753,0.0
1760059260,9719.702156780753,0.0
1760059320,9719.702156780753,0.0
1760059380,9719.702156780753,0.0
1760059440,9719.702156780753,0.0
1760059500,9719.702156780753,0.0
1760059560,9719.702156780753,0.0
1760059620,9719.702156780753,0.0
1760059680,9719.702156780753,0.0
1760059740,9719.702156780753,0.0
1760059800,9719.702156780753,0.0
1760059860,9719.702156780753,0.0
1760059920,9719.702156780753,0.0
1760059980,9719.702156780753,0.0
1760060040,9719.702156780753,0.0
1760060100,9719.702156780753,0.0
1760060160,9719.702156780753,0.0
1760060220,9719.702156780753,0.0
1760060280,9719.702156780753,0.0
1760060340,9719.702156780753,0.0
1760060400,9719.702156780753,0.0
1760060460,9719.702156780753,0.0
1760060520,9719.702156780753,0.0
1760060580,9719.702156780753,0.0
1760060640,9719.702156780753,0.0
1760060700,9719.702156780753,0.0
1760060760,9719.702156780753,0.0
1760060820,9719.702156780753,0.0
1760060880,9719.702156780753,0.0
1760060940,9719.702156780753,0.0
1760061000,9719.702156780753,0.0
1760061060,9719.702156780753,0.0
1760061120,9719.702156780753,0.0
1760061180,9719.702156780753,0.0
1760061240,9719.702156780753,0.0
1760061300,9719.702156780753,0.0
1760061360,9719.702156780753,0.0
1760061420,9719.702156780753,0.0
1760061480,9719.702156780753,0.0
1760061540,9719.702156780753,0.0
1760061600,9719.702156780753,0.0
1760061660,9719.702156780753,0.0
1760061720,9719.702156780753,0.0
1760061780,9719.702156780753,0.0
1760061840,9719.702156780753,0.0
1760061900,9719.702156780753,0.0
1760061960,9719.702156780753,0.0
1760062020,9719.702156780753,0.0
1760062080,9719.702156780753,0.0
1760062140,9719.702156780753,0.0
1760062200,9719.702156780753,0.0
1760062260,9719.702156780753,0.0
1760062320,9719.702156780753,0.0
1760062380,9719.702156780753,0.0
1760062440,9719.702156780753,0.0
1760062500,9719.702156780753,0.0
1760062560,9719.702156780753,0.0
1760062620,9719.702156780753,0.0
1760062680,9719.702156780753,0.0
1760062740,9719.702156780753,0.0
1760062800,9719.702156780753,0.0
1760062860,9719.702156780753,0.0
1760062920,9719.702156780753,0.0
1760062980,9719.702156780753,0.0
1760063040,9719.702156780753,0.0
1760063100,9719.702156780753,0.0
1760063160,9719.702156780753,0.0
1760063220,9719.702156780753,0.0
1760063280,9719.702156780753,0.0
1760063340,9719.702156780753,0.0
1760063400,9719.702156780753,0.0
1760063460,9719.702156780753,0.0
1760063520,9719.702156780753,0.0
1760063580,9719.702156780753,0.0
1760063640,9719.702156780753,0.0
1760063700,9719.702156780753,0.0
1760063760,9719.702156780753,0.0
1760063820,9719.702156780753,0.0
1760063880,9719.702156780753,0.0
1760063940,9719.702156780753,0.0
1760064000,9719.702156780753,0.0
1760064060,9719.702156780753,0.0
1760064120,9719.702156780753,0.0
1760064180,9719.702156780753,0.0
1760064240,9719.702156780753,0.0
1760064300,9719.702156780753,0.0
1760064360,9719.702156780753,0.0
1760064420,9719.702156780753,0.0
1760064480,9719.702156780753,0.0
1760064540,9719.702156780753,0.0
1760064600,9719.702156780753,0.0
1760064660,9719.702156780753,0.0
1760064720,9719.702156780753,0.0
1760064780,9719.702156780753,0.0
1760064840,9719.702156780753,0.0
1760064900,9719.702156780753,0.0
1760064960,9719.702156780753,0.0
1760065020,9719.702156780753,0.0
1760065080,9597.291502275271,-0.012594074646627429
1760065140,9583.353641675203,-0.001452270215691942
1760065200,9590.506573250284,0.0007463912783074456
1760065260,9590.506573250284,0.0
1760065320,9590.506573250284,0.0
1760065380,9590.506573250284,0.0
1760065440,9590.506573250284,0.0
1760065500,9590.506573250284,0.0
1760065560,9590.506573250284,0.0
1760065620,9590.506573250284,0.0
1760065680,9590.506573250284,0.0
1760065740,9590.506573250284,0.0
1760065800,9590.506573250284,0.0
1760065860,9590.506573250284,0.0
1760065920,9590.506573250284,0.0
1760065980,9590.506573250284,0.0
1760066040,9590.506573250284,0.0
1760066100,9590.506573250284,0.0
1760066160,9590.506573250284,0.0
1760066220,9590.506573250284,0.0
1760066280,9590.506573250284,0.0
1760066340,9590.506573250284,0.0
1760066400,9590.506573250284,0.0
1760066460,9590.506573250284,0.0
1760066520,9590.506573250284,0.0
1760066580,9590.506573250284,0.0
1760066640,9590.506573250284,0.0
1760066700,9590.506573250284,0.0
1760066760,9590.506573250284,0.0
1760066820,9590.506573250284,0.0
1760066880,9590.506573250284,0.0
1760066940,9590.506573250284,0.0
1760067000,9590.506573250284,0.0
1760067060,9590.506573250284,0.0
1760067120,9590.506573250284,0.0
1760067180,9590.506573250284,0.0
1760067240,9590.506573250284,0.0
1760067300,9590.506573250284,0.0
1760067360,9590.506573250284,0.0
1760067420,9590.506573250284,0.0
1760067480,9590.506573250284,0.0
1760067540,9590.506573250284,0.0
1760067600,9590.506573250284,0.0
1760067660,9590.506573250284,0.0
1760067720,9590.506573250284,0.0
1760067780,9590.506573250284,0.0
1760067840,9590.506573250284,0.0
1760067900,9590.506573250284,0.0
1760067960,9590.506573250284,0.0
1760068020,9590.506573250284,0.0
1760068080,9590.506573250284,0.0
1760068140,9590.506573250284,0.0
1760068200,9590.506573250284,0.0
