ts,equity,ret
1760025180,9919.900364669447,0.0
1760025240,9919.900364669447,0.0
1760025300,9919.900364669447,0.0
1760025360,9882.098350638524,-0.0038107251727607094
1760025420,9903.887510838511,0.0022049122996816717
1760025480,9906.308528638503,0.0002444512619255157
1760025540,9896.624457438476,-0.0009775660804456354
1760025600,9848.204101438518,-0.004892613254973477
1760025660,9814.309852238512,-0.003441668029103395
1760025720,9842.182919037761,0.002840043489445332
1760025780,9842.182919037761,0.0
1760025840,9842.182919037761,0.0
1760025900,9842.182919037761,0.0
1760025960,9674.896620568063,-0.016996869479647292
1760026020,9764.664062803728,0.009278387744715122
1760026080,9764.664062803728,0.0
1760026140,9764.664062803728,0.0
1760026200,9764.664062803728,0.0
1760026260,9827.426897542347,0.006427546747634683
1760026320,9844.700326500315,0.001757675649796786
1760026380,9844.700326500315,0.0
1760026440,9844.700326500315,0.0
1760026500,9844.700326500315,0.0
1760026560,9844.700326500315,0.0
1760026620,9844.700326500315,0.0
1760026680,9844.700326500315,0.0
1760026740,9844.700326500315,0.0
1760026800,9861.181880202581,0.0016741549418117785
1760026860,9842.37326700255,-0.0019073386363344103
1760026920,9865.522329402564,0.0023519797280624477
1760026980,9829.351919402543,-0.0036663451556153692
1760027040,9822.117837402562,-0.0007359673414175649
1760027100,9820.671021002578,-0.00014730187765366054
1760027160,9800.415591402561,-0.002062530101731075
1760027220,9759.904732202558,-0.004133585848700272
1760027280,9778.68160161018,0.0019238783495159062
1760027340,9778.68160161018,0.0
1760027400,9778.68160161018,0.0
1760027460,9778.68160161018,0.0
1760027520,9778.68160161018,0.0
1760027580,9778.68160161018,0.0
1760027640,9778.68160161018,0.0
1760027700,9778.68160161018,0.0
1760027760,9778.68160161018,0.0
1760027820,9778.68160161018,0.0
1760027880,9778.68160161018,0.0
1760027940,9778.68160161018,0.0
1760028000,9778.68160161018,0.0
1760028060,9778.68160161018,0.0
1760028120,9778.68160161018,0.0
1760028180,9778.68160161018,0.0
1760028240,9778.68160161018,0.0
1760028300,9778.68160161018,0.0
1760028360,9778.68160161018,0.0
1760028420,9778.68160161018,0.0
1760028480,9778.68160161018,0.0
1760028540,9778.68160161018,0.0
1760028600,9778.68160161018,0.0
1760028660,9778.68160161018,0.0
1760028720,9778.68160161018,0.0
1760028780,9778.68160161018,0.0
1760028840,9778.68160161018,0.0
1760028900,9778.68160161018,0.0
1760028960,9778.68160161018,0.0
1760029020,9778.68160161018,0.0
1760029080,9778.68160161018,0.0
1760029140,9778.68160161018,0.0
1760029200,9778.68160161018,0.0
1760029260,9778.68160161018,0.0
1760029320,9778.68160161018,0.0
1760029380,9778.68160161018,0.0
1760029440,9778.68160161018,0.0
1760029500,9778.68160161018,0.0
1760029560,9778.68160161018,0.0
1760029620,9778.68160161018,0.0
1760029680,9778.68160161018,0.0
1760029740,9778.68160161018,0.0
1760029800,9778.68160161018,0.0
1760029860,9778.68160161018,0.0
1760029920,9778.68160161018,0.0
1760029980,9778.68160161018,0.0
1760030040,9778.68160161018,0.0
1760030100,9778.68160161018,0.0
1760030160,9778.68160161018,0.0
1760030220,9778.68160161018,0.0
1760030280,9778.68160161018,0.0
1760030340,9778.68160161018,0.0
1760030400,9778.68160161018,0.0
1760030460,9778.68160161018,0.0
1760030520,9778.68160161018,0.0
1760030580,9778.68160161018,0.0
1760030640,9778.68160161018,0.0
1760030700,9778.68160161018,0.0
1760030760,9778.68160161018,0.0
1760030820,9778.68160161018,0.0
1760030880,9778.68160161018,0.0
1760030940,9778.68160161018,0.0
1760031000,9778.68160161018,0.0
1760031060,9778.68160161018,0.0
1760031120,9778.68160161018,0.0
1760031180,9778.68160161018,0.0
1760031240,9778.68160161018,0.0
1760031300,9778.68160161018,0.0
1760031360,9778.68160161018,0.0
1760031420,9778.68160161018,0.0
1760031480,9778.68160161018,0.0
1760031540,9778.68160161018,0.0
1760031600,9778.68160161018,0.0
1760031660,9778.68160161018,0.0
1760031720,9778.68160161018,0.0
1760031780,9778.68160161018,0.0
1760031840,9778.68160161018,0.0
1760031900,9778.68160161018,0.0
1760031960,9778.68160161018,0.0
1760032020,9778.68160161018,0.0
1760032080,9778.68160161018,0.0
1760032140,9778.68160161018,0.0
1760032200,9778.68160161018,0.0
1760032260,9778.68160161018,0.0
1760032320,9778.68160161018,0.0
1760032380,9778.68160161018,0.0
1760032440,9778.68160161018,0.0
1760032500,9778.68160161018,0.0
1760032560,9778.68160161018,0.0
1760032620,9778.68160161018,0.0
1760032680,9778.68160161018,0.0
1760032740,9778.68160161018,0.0
1760032800,9778.68160161018,0.0
1760032860,9778.68160161018,0.0
1760032920,9778.68160161018,0.0
1760032980,9778.68160161018,0.0
1760033040,9778.68160161018,0.0
1760033100,9778.68160161018,0.0
1760033160,9778.68160161018,0.0
1760033220,9778.68160161018,0.0
1760033280,9778.68160161018,0.0
1760033340,9778.68160161018,0.0
1760033400,9778.68160161018,0.0
1760033460,9778.68160161018,0.0
1760033520,9778.68160161018,0.0
1760033580,9778.68160161018,0.0
1760033640,9778.68160161018,0.0
1760033700,9778.68160161018,0.0
1760033760,9778.68160161018,0.0
1760033820,9778.68160161018,0.0
1760033880,9778.68160161018,0.0
1760033940,9778.68160161018,0.0
1760034000,9778.68160161018,0.0
1760034060,9778.68160161018,0.0
1760034120,9778.68160161018,0.0
1760034180,9778.68160161018,0.0
1760034240,9778.68160161018,0.0
1760034300,9778.68160161018,0.0
1760034360,9778.68160161018,0.0
1760034420,9778.68160161018,0.0
1760034480,9778.68160161018,0.0
1760034540,9778.68160161018,0.0
1760034600,9778.68160161018,0.0
1760034660,9778.68160161018,0.0
1760034720,9778.68160161018,0.0
1760034780,9778.68160161018,0.0
1760034840,9778.68160161018,0.0
1760034900,9778.68160161018,0.0
1760034960,9778.68160161018,0.0
1760035020,9778.68160161018,0.0
1760035080,9778.68160161018,0.0
1760035140,9778.68160161018,0.0
1760035200,9778.68160161018,0.0
1760035260,9778.68160161018,0.0
1760035320,9778.68160161018,0.0
1760035380,9778.68160161018,0.0
1760035440,9778.68160161018,0.0
1760035500,9778.68160161018,0.0
1760035560,9778.68160161018,0.0
1760035620,9778.68160161018,0.0
1760035680,9778.68160161018,0.0
1760035740,9778.68160161018,0.0
1760035800,9778.68160161018,0.0
1760035860,9778.68160161018,0.0
1760035920,9778.68160161018,0.0
1760035980,9778.68160161018,0.0
1760036040,9778.68160161018,0.0
1760036100,9778.68160161018,0.0
1760036160,9778.68160161018,0.0
1760036220,9778.68160161018,0.0
1760036280,9778.68160161018,0.0
1760036340,9778.68160161018,0.0
1760036400,9778.68160161018,0.0
1760036460,9778.68160161018,0.0
1760036520,9778.68160161018,0.0
1760036580,9778.68160161018,0.0
1760036640,9778.68160161018,0.0
1760036700,9778.68160161018,0.0
1760036760,9778.68160161018,0.0
1760036820,9778.68160161018,0.0
1760036880,9778.68160161018,0.0
1760036940,9778.68160161018,0.0
1760037000,9778.68160161018,0.0
1760037060,9778.68160161018,0.0
1760037120,9778.68160161018,0.0
1760037180,9778.68160161018,0.0
1760037240,9778.68160161018,0.0
1760037300,9778.68160161018,0.0
1760037360,9778.68160161018,0.0
1760037420,9778.68160161018,0.0
1760037480,9778.68160161018,0.0
1760037540,9778.68160161018,0.0
1760037600,9778.68160161018,0.0
1760037660,9778.68160161018,0.0
1760037720,9778.68160161018,0.0
1760037780,9778.68160161018,0.0
1760037840,9778.68160161018,0.0
1760037900,9778.68160161018,0.0
1760037960,9778.68160161018,0.0
1760038020,9778.68160161018,0.0
1760038080,9778.68160161018,0.0
1760038140,9778.68160161018,0.0
1760038200,9778.68160161018,0.0
1760038260,9778.68160161018,0.0
1760038320,9778.68160161018,0.0
1760038380,9778.68160161018,0.0
1760038440,9778.68160161018,0.0
1760038500,9778.68160161018,0.0
1760038560,9778.68160161018,0.0
1760038620,9778.68160161018,0.0
1760038680,9778.68160161018,0.0
1760038740,9778.68160161018,0.0
1760038800,9778.68160161018,0.0
1760038860,9778.68160161018,0.0
1760038920,9778.68160161018,0.0
1760038980,9778.68160161018,0.0
1760039040,9778.68160161018,0.0
1760039100,9778.68160161018,0.0
1760039160,9778.68160161018,0.0
1760039220,9778.68160161018,0.0
1760039280,9778.68160161018,0.0
1760039340,9778.68160161018,0.0
1760039400,9778.68160161018,0.0
1760039460,9778.68160161018,0.0
1760039520,9778.68160161018,0.0
1760039580,9778.68160161018,0.0
1760039640,9778.68160161018,0.0
1760039700,9778.68160161018,0.0
1760039760,9778.68160161018,0.0
1760039820,9778.68160161018,0.0
1760039880,9778.68160161018,0.0
1760039940,9778.68160161018,0.0
1760040000,9778.68160161018,0.0
1760040060,9778.68160161018,0.0
1760040120,9806.321781904262,0.002826575342173898
1760040180,9791.825690704223,-0.0014782393972415653
1760040240,9745.921401904197,-0.004688021442579848
1760040300,9680.688991504197,-0.006693303558476749
1760040360,9701.86002338538,0.002186934411358754
1760040420,9701.86002338538,0.0
1760040480,9701.86002338538,0.0
1760040540,9701.86002338538,0.0
1760040600,9701.86002338538,0.0
1760040660,9701.86002338538,0.0
1760040720,9701.86002338538,0.0
1760040780,9701.86002338538,0.0
1760040840,9701.86002338538,0.0
1760040900,9701.86002338538,0.0
1760040960,9701.86002338538,0.0
1760041020,9701.86002338538,0.0
1760041080,9701.86002338538,0.0
1760041140,9701.86002338538,0.0
1760041200,9701.86002338538,0.0
1760041260,9701.86002338538,0.0
1760041320,9701.86002338538,0.0
1760041380,9701.86002338538,0.0
1760041440,9701.86002338538,0.0
1760041500,9701.86002338538,0.0
1760041560,9701.86002338538,0.0
1760041620,9701.86002338538,0.0
1760041680,9701.86002338538,0.0
1760041740,9701.86002338538,0.0
1760041800,9701.86002338538,0.0
1760041860,9701.86002338538,0.0
1760041920,9701.86002338538,0.0
1760041980,9701.86002338538,0.0
1760042040,9701.86002338538,0.0
1760042100,9701.86002338538,0.0
1760042160,9701.86002338538,0.0
1760042220,9701.86002338538,0.0
1760042280,9701.86002338538,0.0
1760042340,9701.86002338538,0.0
1760042400,9701.86002338538,0.0
1760042460,9701.86002338538,0.0
1760042520,9701.86002338538,0.0
1760042580,9701.86002338538,0.0
1760042640,9701.86002338538,0.0
1760042700,9701.86002338538,0.0
1760042760,9701.86002338538,0.0
1760042820,9733.805052231473,0.0032926705568925296
1760042880,9761.334377331426,0.002828218250954473
1760042940,9684.864029831428,-0.007834005530799604
1760043000,9626.746565731417,-0.0060008549341525885
1760043060,9675.687588131404,0.005083859024003434
1760043120,9626.746565731417,-0.005058144132311648
1760043180,9629.805379631463,0.0003177411890051829
1760043240,9618.001847005798,-0.001225729094238126
1760043300,9618.001847005798,0.0
1760043360,9618.001847005798,0.0
1760043420,9618.001847005798,0.0
1760043480,9618.001847005798,0.0
1760043540,9618.001847005798,0.0
1760043600,9618.001847005798,0.0
1760043660,9618.001847005798,0.0
1760043720,9618.001847005798,0.0
1760043780,9618.001847005798,0.0
1760043840,9618.001847005798,0.0
1760043900,9618.001847005798,0.0
1760043960,9618.001847005798,0.0
1760044020,9618.001847005798,0.0
1760044080,9618.001847005798,0.0
1760044140,9618.001847005798,0.0
1760044200,9618.001847005798,0.0
1760044260,9618.001847005798,0.0
1760044320,9618.001847005798,0.0
1760044380,9618.001847005798,0.0
1760044440,9618.001847005798,0.0
1760044500,9618.001847005798,0.0
1760044560,9618.001847005798,0.0
1760044620,9618.001847005798,0.0
1760044680,9618.001847005798,0.0
1760044740,9618.001847005798,0.0
1760044800,9618.001847005798,0.0
1760044860,9618.001847005798,0.0
1760044920,9618.001847005798,0.0
1760044980,9618.001847005798,0.0
1760045040,9618.001847005798,0.0
1760045100,9618.001847005798,0.0
1760045160,9618.001847005798,0.0
1760045220,9618.001847005798,0.0
1760045280,9618.001847005798,0.0
1760045340,9618.001847005798,0.0
1760045400,9618.001847005798,0.0
1760045460,9618.001847005798,0.0
1760045520,9618.001847005798,0.0
1760045580,9618.001847005798,0.0
1760045640,9618.001847005798,0.0
1760045700,9618.001847005798,0.0
1760045760,9618.001847005798,0.0
1760045820,9618.001847005798,0.0
1760045880,9618.001847005798,0.0
1760045940,9618.001847005798,0.0
1760046000,9618.001847005798,0.0
1760046060,9618.001847005798,0.0
1760046120,9618.001847005798,0.0
1760046180,9618.001847005798,0.0
1760046240,9618.001847005798,0.0
1760046300,9618.001847005798,0.0
1760046360,9618.001847005798,0.0
1760046420,9618.001847005798,0.0
1760046480,9618.001847005798,0.0
1760046540,9618.001847005798,0.0
1760046600,9618.001847005798,0.0
1760046660,9618.001847005798,0.0
1760046720,9618.001847005798,0.0
1760046780,9618.001847005798,0.0
1760046840,9618.001847005798,0.0
1760046900,9618.001847005798,0.0
1760046960,9618.001847005798,0.0
1760047020,9618.001847005798,0.0
1760047080,9618.001847005798,0.0
1760047140,9618.001847005798,0.0
1760047200,9618.001847005798,0.0
1760047260,9618.001847005798,0.0
1760047320,9618.001847005798,0.0
1760047380,9618.001847005798,0.0
1760047440,9618.001847005798,0.0
1760047500,9618.001847005798,0.0
1760047560,9618.001847005798,0.0
1760047620,9618.001847005798,0.0
1760047680,9618.001847005798,0.0
1760047740,9618.001847005798,0.0
1760047800,9618.001847005798,0.0
1760047860,9618.001847005798,0.0
1760047920,9618.001847005798,0.0
1760047980,9618.001847005798,0.0
1760048040,9618.001847005798,0.0
1760048100,9618.001847005798,0.0
1760048160,9618.001847005798,0.0
1760048220,9618.001847005798,0.0
1760048280,9618.001847005798,0.0
1760048340,9618.001847005798,0.0
1760048400,9618.001847005798,0.0
1760048460,9618.001847005798,0.0
1760048520,9618.001847005798,0.0
1760048580,9618.001847005798,0.0
1760048640,9618.001847005798,0.0
1760048700,9618.001847005798,0.0
1760048760,9618.001847005798,0.0
1760048820,9618.001847005798,0.0
1760048880,9618.001847005798,0.0
1760048940,9553.424323005951,-0.006714234934353969
1760049000,9545.622608206002,-0.0008166406658145497
1760049060,9506.614034206024,-0.004086540564304686
1760049120,9524.838601091993,0.0019170407908004616
1760049180,9524.838601091993,0.0
1760049240,9524.838601091993,0.0
1760049300,9524.838601091993,0.0
1760049360,9524.838601091993,0.0
1760049420,9524.838601091993,0.0
1760049480,9524.838601091993,0.0
1760049540,9524.838601091993,0.0
1760049600,9524.838601091993,0.0
1760049660,9524.838601091993,0.0
1760049720,9524.838601091993,0.0
1760049780,9524.838601091993,0.0
1760049840,9524.838601091993,0.0
1760049900,9524.838601091993,0.0
1760049960,9524.838601091993,0.0
1760050020,9524.838601091993,0.0
1760050080,9524.838601091993,0.0
1760050140,9524.838601091993,0.0
1760050200,9524.838601091993,0.0
1760050260,9524.838601091993,0.0
1760050320,9524.838601091993,0.0
1760050380,9524.838601091993,0.0
1760050440,9524.838601091993,0.0
1760050500,9524.838601091993,0.0
1760050560,9524.838601091993,0.0
1760050620,9524.838601091993,0.0
1760050680,9524.838601091993,0.0
1760050740,9524.838601091993,0.0
1760050800,9524.838601091993,0.0
1760050860,9524.838601091993,0.0
1760050920,9524.838601091993,0.0
1760050980,9524.838601091993,0.0
1760051040,9524.838601091993,0.0
1760051100,9524.838601091993,0.0
1760051160,9524.838601091993,0.0
1760051220,9524.838601091993,0.0
1760051280,9524.838601091993,0.0
1760051340,9524.838601091993,0.0
1760051400,9524.838601091993,0.0
1760051460,9524.838601091993,0.0
1760051520,9524.838601091993,0.0
1760051580,9524.838601091993,0.0
1760051640,9524.838601091993,0.0
1760051700,9524.838601091993,0.0
1760051760,9524.838601091993,0.0
1760051820,9524.838601091993,0.0
1760051880,9524.838601091993,0.0
1760051940,9524.838601091993,0.0
1760052000,9524.838601091993,0.0
1760052060,9524.838601091993,0.0
1760052120,9524.838601091993,0.0
1760052180,9524.838601091993,0.0
1760052240,9524.838601091993,0.0
1760052300,9524.838601091993,0.0
1760052360,9524.838601091993,0.0
1760052420,9524.838601091993,0.0
1760052480,9524.838601091993,0.0
1760052540,9524.838601091993,0.0
1760052600,9524.838601091993,0.0
1760052660,9524.838601091993,0.0
1760052720,9524.838601091993,0.0
1760052780,9524.838601091993,0.0
1760052840,9524.838601091993,0.0
1760052900,9524.838601091993,0.0
1760052960,9524.838601091993,0.0
1760053020,9524.838601091993,0.0
1760053080,9524.838601091993,0.0
1760053140,9524.838601091993,0.0
1760053200,9524.838601091993,0.0
1760053260,9524.838601091993,0.0
1760053320,9524.838601091993,0.0
1760053380,9524.838601091993,0.0
1760053440,9524.838601091993,0.0
1760053500,9524.838601091993,0.0
1760053560,9524.838601091993,0.0
1760053620,9524.838601091993,0.0
1760053680,9524.838601091993,0.0
1760053740,9524.838601091993,0.0
1760053800,9524.838601091993,0.0
1760053860,9524.838601091993,0.0
1760053920,9524.838601091993,0.0
1760053980,9524.838601091993,0.0
1760054040,9524.838601091993,0.0
1760054100,9524.838601091993,0.0
1760054160,9524.838601091993,0.0
1760054220,9524.838601091993,0.0
1760054280,9524.838601091993,0.0
1760054340,9524.838601091993,0.0
1760054400,9524.838601091993,0.0
1760054460,9498.381638008752,-0.002777680986658204
1760054520,9498.381638008752,0.0
1760054640,9299.035014508758,-0.020987430395751683
1760054700,9450.757445967,0.016315932913632203
1760054760,9450.757445967,0.0
1760054820,9450.757445967,0.0
1760054880,9450.757445967,0.0
1760054940,9450.757445967,0.0
1760055000,9450.757445967,0.0
1760055060,9450.757445967,0.0
1760055120,9450.757445967,0.0
1760055180,9450.757445967,0.0
1760055240,9450.757445967,0.0
1760055300,9450.757445967,0.0
1760055360,9450.757445967,0.0
1760055420,9450.757445967,0.0
1760055480,9450.757445967,0.0
1760055540,9450.757445967,0.0
1760055600,9450.757445967,0.0
1760055660,9450.757445967,0.0
1760055720,9450.757445967,0.0
1760055780,9450.757445967,0.0
1760055840,9450.757445967,0.0
1760055900,9450.757445967,0.0
1760055960,9450.757445967,0.0
1760056020,9450.757445967,0.0
1760056080,9450.757445967,0.0
1760056140,9450.757445967,0.0
1760056200,9450.757445967,0.0
1760056260,9344.312852752162,-0.011263075348554308
1760056320,9337.201950361254,-0.0007609871911355981
1760056380,9337.201950361254,0.0
1760056440,9337.201950361254,0.0
1760056500,9337.201950361254,0.0
1760056560,9337.201950361254,0.0
1760056620,9337.201950361254,0.0
1760056680,9337.201950361254,0.0
1760056740,9337.201950361254,0.0
1760056800,9337.201950361254,0.0
1760056860,9337.201950361254,0.0
1760056920,9337.201950361254,0.0
1760056980,9337.201950361254,0.0
1760057040,9337.201950361254,0.0
1760057100,9337.201950361254,0.0
1760057160,9337.201950361254,0.0
1760057220,9337.201950361254,0.0
1760057280,9337.201950361254,0.0
1760057340,9337.201950361254,0.0
1760057400,9337.201950361254,0.0
1760057460,9337.201950361254,0.0
1760057520,9337.201950361254,0.0
1760057580,9337.201950361254,0.0
1760057640,9337.201950361254,0.0
1760057700,9337.201950361254,0.0
1760057760,9337.201950361254,0.0
1760057820,9337.201950361254,0.0
1760057880,9337.201950361254,0.0
1760057940,9337.201950361254,0.0
1760058000,9337.201950361254,0.0
1760058060,9337.201950361254,0.0
1760058120,9337.201950361254,0.0
1760058180,9337.201950361254,0.0
1760058240,9337.201950361254,0.0
1760058300,9337.201950361254,0.0
1760058360,9337.201950361254,0.0
1760058420,9337.201950361254,0.0
1760058480,9337.201950361254,0.0
1760058540,9337.201950361254,0.0
1760058600,9337.201950361254,0.0
1760058660,9337.201950361254,0.0
1760058720,9337.201950361254,0.0
1760058780,9337.201950361254,0.0
1760058840,9337.201950361254,0.0
1760058900,9337.201950361254,0.0
1760058960,9337.201950361254,0.0
1760059020,9337.201950361254,0.0
1760059080,9337.201950361254,0.0
1760059140,9337.201950361254,0.0
1760059200,9337.201950361254,0.0
1760059260,9337.201950361254,0.0
1760059320,9337.201950361254,0.0
1760059380,9337.201950361254,0.0
1760059440,9337.201950361254,0.0
1760059500,9337.201950361254,0.0
1760059560,9337.201950361254,0.0
1760059620,9337.201950361254,0.0
1760059680,9337.201950361254,0.0
1760059740,9337.201950361254,0.0
1760059800,9337.201950361254,0.0
1760059860,9250.738206540234,-0.009260134275844156
1760059920,9258.924588140333,0.0008849436031290736
1760059980,9234.365443340386,-0.002652483511033754
1760060040,9226.179061740288,-0.0008865126304918869
1760060100,9226.179061740288,0.0
1760060160,9152.501627340214,-0.007985693092127821
1760060220,9195.865815132624,0.004737960129159946
1760060280,9195.865815132624,0.0
1760060340,9037.448863125872,-0.01722697516378091
1760060400,9017.090712125879,-0.002252643562173584
1760060460,9032.185835911427,0.0016740569954840634
1760060520,9032.185835911427,0.0
1760060580,9032.185835911427,0.0
1760060640,9032.185835911427,0.0
1760060700,9032.185835911427,0.0
1760060760,9032.185835911427,0.0
1760060820,9032.185835911427,0.0
1760060880,9032.185835911427,0.0
1760060940,9032.185835911427,0.0
1760061000,9032.185835911427,0.0
1760061060,9032.185835911427,0.0
1760061120,9032.185835911427,0.0
1760061180,9032.185835911427,0.0
1760061240,9032.185835911427,0.0
1760061300,9032.185835911427,0.0
1760061360,9032.185835911427,0.0
1760061420,9032.185835911427,0.0
1760061480,9032.185835911427,0.0
1760061540,9032.185835911427,0.0
1760061600,9032.185835911427,0.0
1760061660,9032.185835911427,0.0
1760061720,9032.185835911427,0.0
1760061780,9032.185835911427,0.0
1760061840,9032.185835911427,0.0
1760061900,9032.185835911427,0.0
1760061960,8936.669612841564,-0.010575094977574029
1760062020,9000.06580364157,0.00709393919060286
1760062080,9007.10982484161,0.0007826632997716132
1760062140,9021.197867241572,0.0015641024339581033
1760062200,9041.079513109871,0.0022038809214566246
1760062260,9041.079513109871,0.0
1760062320,9041.079513109871,0.0
1760062380,9041.079513109871,0.0
1760062440,9041.079513109871,0.0
1760062500,9041.079513109871,0.0
1760062560,9041.079513109871,0.0
1760062620,9041.079513109871,0.0
1760062680,9041.079513109871,0.0
1760062740,9041.079513109871,0.0
1760062800,9041.079513109871,0.0
1760062860,9041.079513109871,0.0
1760062920,9041.079513109871,0.0
1760062980,9041.079513109871,0.0
1760063040,9041.079513109871,0.0
1760063100,9041.079513109871,0.0
1760063160,9041.079513109871,0.0
1760063220,9041.079513109871,0.0
1760063280,9041.079513109871,0.0
1760063340,9041.079513109871,0.0
1760063400,9041.079513109871,0.0
1760063460,9041.079513109871,0.0
1760063520,9041.079513109871,0.0
1760063580,9041.079513109871,0.0
1760063640,9041.079513109871,0.0
1760063700,8966.91377999459,-0.008203194431344096
1760063760,9063.12795299443,0.010729909460543308
1760063820,9057.324575461913,-0.0006403283240196123
1760063880,9057.324575461913,0.0
1760063940,9057.324575461913,0.0
1760064000,9057.324575461913,0.0
1760064060,9057.324575461913,0.0
1760064120,9057.324575461913,0.0
1760064180,9057.324575461913,0.0
1760064240,9057.324575461913,0.0
1760064300,9057.324575461913,0.0
1760064360,9057.324575461913,0.0
1760064420,9057.324575461913,0.0
1760064480,9057.324575461913,0.0
1760064540,9057.324575461913,0.0
1760064600,9057.324575461913,0.0
1760064660,9057.324575461913,0.0
1760064720,9057.324575461913,0.0
1760064780,9057.324575461913,0.0
1760064840,9057.324575461913,0.0
1760064900,9057.324575461913,0.0
1760064960,9057.324575461913,0.0
1760065020,9057.324575461913,0.0
1760065080,9057.324575461913,0.0
1760065140,9057.324575461913,0.0
1760065200,9057.324575461913,0.0
1760065260,9057.324575461913,0.0
1760065320,9057.324575461913,0.0
1760065380,9057.324575461913,0.0
1760065440,9057.324575461913,0.0
1760065500,9057.324575461913,0.0
1760065560,9057.324575461913,0.0
1760065620,9057.324575461913,0.0
1760065680,9057.324575461913,0.0
1760065740,9057.324575461913,0.0
1760065800,9057.324575461913,0.0
1760065860,9057.324575461913,0.0
1760065920,8968.50179522339,-0.009806734814291729
1760065980,8964.410446825612,-0.00045619084337555904
1760066040,8964.410446825612,0.0
1760066100,8964.410446825612,0.0
1760066160,8964.410446825612,0.0
1760066220,8964.410446825612,0.0
1760066280,8964.410446825612,0.0
1760066340,8964.410446825612,0.0
1760066400,8964.410446825612,0.0
1760066460,8964.410446825612,0.0
1760066520,8964.410446825612,0.0
1760066580,8964.410446825612,0.0
1760066640,8964.410446825612,0.0
1760066700,8964.410446825612,0.0
1760066760,8964.410446825612,0.0
1760066820,8964.410446825612,0.0
1760066880,8964.410446825612,0.0
1760066940,8867.128762597102,-0.010851989074525115
1760067000,8864.884271729505,-0.0002531248758972371
1760067060,8801.883034731261,-0.007106831298312244
1760067120,8766.849255192326,-0.003980259610437353
1760067180,8766.849255192326,0.0
1760067240,8766.849255192326,0.0
1760067300,8766.849255192326,0.0
1760067360,8766.849255192326,0.0
1760067420,8766.849255192326,0.0
