ts_open,ts_close,side,entry,exit,qty,sl,tp,reason
1760046720,1760046780,BUY,1.15419,1.1544927161846188,285916.68,1.1540386419076907,1.1544927161846188,fade_lo z=-4.14
1760046840,1760046900,BUY,1.15451,1.15456,253705.71,1.1543383698081617,1.1548532603836763,fade_lo z=-2.61
1760046900,1760046960,BUY,1.15456,1.15466,247216.53,1.1543842005361502,1.1549115989276995,fade_lo z=-2.33
1760046960,1760047020,BUY,1.15466,1.15468,246686.83,1.1544839004978538,1.1550121990042923,fade_lo z=-1.98
1760047020,1760047080,BUY,1.15468,1.15466,251746.61,1.1545079076051499,1.1550241847897,fade_lo z=-1.84
1760047080,1760047140,BUY,1.15466,1.15456,261851.57,1.1544951999190678,1.1549896001618645,fade_lo z=-1.80
1760047140,1760047380,BUY,1.15456,1.1548846287217311,264123.63,1.1543976856391345,1.1548846287217311,fade_lo z=-1.93
1760049300,1760049360,SELL,1.15572,1.15578,324276.54,1.1558530571015142,1.155453885796972,fade_hi z=1.90
1760049360,1760049420,SELL,1.15578,1.15577,322666.62,1.1559128387371203,1.1555143225257596,fade_hi z=2.00
1760049420,1760049480,SELL,1.15577,1.15588,330782.52,1.1558990645416116,1.1555118709167767,fade_hi z=1.90
1760049480,1760049540,SELL,1.15588,1.15598,329545.04,1.1560084170743536,1.1556231658512928,fade_hi z=2.12
1760049540,1760049600,SELL,1.15598,1.15589,324686.96,1.1561092444261856,1.1557215111476289,fade_hi z=2.29
1760049600,1760049660,SELL,1.15589,1.15594,315515.0,1.1560228698243151,1.1556242603513698,fade_hi z=1.97
1760049660,1760049720,SELL,1.15594,1.15588,320945.49,1.1560698076940068,1.155680384611986,fade_hi z=2.02
1760049720,1760050200,SELL,1.15588,1.156006964287292,327430.51,1.156006964287292,1.1556260714254158,fade_hi z=1.80
1760051100,1760051160,SELL,1.1564,1.15634,312416.0,1.1565317950610077,1.1561364098779847,fade_hi z=2.17
1760051160,1760051340,SELL,1.15634,1.15643,312060.13,1.1564716668423642,1.1560766663152715,fade_hi z=1.93
1760051340,1760052060,SELL,1.15643,1.1561665874251645,309530.56,1.1565617062874178,1.1561665874251645,fade_hi z=1.94
1760054400,1760054460,BUY,1.15465,1.15465,197242.98,1.154442155761914,1.1550656884761716,fade_lo z=-6.84
1760054460,1760054520,BUY,1.15465,1.15465,211825.49,1.1544570017789202,1.1550359964421595,fade_lo z=-5.09
1760054520,1760054640,BUY,1.15465,1.1550084252677195,227437.38,1.1544707873661402,1.1550084252677195,fade_lo z=-4.21
1760061420,1760061540,SELL,1.15643,1.1563544562027703,1086414.61,1.156467771898615,1.1563544562027703,fade_hi z=1.96
1760061840,1760061900,BUY,1.15606,1.155997109694861,649036.77,1.155997109694861,1.1561857806102787,fade_lo z=-2.83
1760061960,1760062020,BUY,1.15601,1.1559468956042422,637655.54,1.1559468956042422,1.1561362087915157,fade_lo z=-2.82
1760062080,1760062140,BUY,1.15591,1.15589,642327.46,1.1558482416179434,1.156033516764113,fade_lo z=-3.11
1760062140,1760062200,BUY,1.15589,1.15587,636570.89,1.1558283672166618,1.1560132655666764,fade_lo z=-3.00
1760062200,1760062260,BUY,1.15587,1.1558091981297574,638172.4,1.1558091981297574,1.1559916037404852,fade_lo z=-2.89
1760062320,1760062380,BUY,1.15561,1.15571,526122.86,1.1555373187955562,1.1557553624088877,fade_lo z=-3.81
1760062380,1760062440,BUY,1.15571,1.15576,511818.37,1.1556353674530164,1.1558592650939672,fade_lo z=-2.90
1760062440,1760062500,BUY,1.15576,1.15581,521873.18,1.1556871269206581,1.1559057461586837,fade_lo z=-2.43
1760062500,1760062620,BUY,1.15581,1.1559524785759205,531439.82,1.1557387607120397,1.1559524785759205,fade_lo z=-2.04
1760067180,1760067360,BUY,1.15608,1.1562823702010947,374866.12,1.1559788148994528,1.1562823702010947,fade_lo z=-2.06
1760067600,1760068020,SELL,1.15653,1.15655,368747.26,1.156633305139082,1.156323389721836,fade_hi z=2.01
1760068020,1760068260,SELL,1.15655,1.15657,390869.93,1.156646818342514,1.1563563633149718,fade_hi z=1.91
1760068260,1760068320,SELL,1.15657,1.156661180723671,412129.45,1.156661180723671,1.1563876385526581,fade_hi z=1.85
1760068380,1760068440,SELL,1.15662,1.156710967052553,408412.07,1.156710967052553,1.156438065894894,fade_hi z=2.06
1760068500,1760068560,SELL,1.1567,1.15674,305131.46,1.1568203746524566,1.1564592506950873,fade_hi z=2.14
1760068560,1760068620,SELL,1.15674,1.15669,316369.84,1.1568553478915669,1.1565093042168668,fade_hi z=2.25
1760068620,1760068680,SELL,1.15669,1.15671,316517.4,1.1568049658993118,1.1564600682013761,fade_hi z=1.90
1760068680,1760068800,SELL,1.15671,1.156823896906504,317603.01,1.156823896906504,1.1564822061869922,fade_hi z=1.93
1760069040,1760069100,SELL,1.15678,1.1568,287263.49,1.1569046571307162,1.1565306857385673,fade_hi z=1.93
1760069100,1760069160,SELL,1.1568,1.156923610192808,288119.98,1.156923610192808,1.156552779614384,fade_hi z=1.93
1760069220,1760069340,SELL,1.1569,1.1566346926266884,265879.11,1.157032653686656,1.1566346926266884,fade_hi z=2.11
1760069700,1760069820,SELL,1.15694,1.15694,243498.37,1.1570856631695874,1.1566486736608257,fade_hi z=2.01
1760069820,1760069880,SELL,1.15694,1.15698,246353.13,1.1570834034472461,1.1566531931055077,fade_hi z=1.85
1760069880,1760070600,SELL,1.15698,1.1567008221694,251711.32,1.1571195889152999,1.1567008221694,fade_hi z=1.92
1760072220,1760072280,BUY,1.15627,1.15628,313515.88,1.156157272510214,1.1564954549795714,fade_lo z=-2.92
1760072280,1760072340,BUY,1.15628,1.15621,316606.5,1.1561688959023417,1.1565022081953165,fade_lo z=-2.63
1760072340,1760072400,BUY,1.15621,1.15635,316219.07,1.1560996890521744,1.1564306218956508,fade_lo z=-2.82
1760072400,1760072460,BUY,1.15635,1.1565820060459615,301035.0,1.1562339969770192,1.1565820060459615,fade_lo z=-1.89
1760073120,1760073720,SELL,1.157,1.1571,280709.96,1.157125026305954,1.1567499473880922,fade_hi z=1.86
1760073720,1760073780,SELL,1.1571,1.15713,336129.43,1.1572035118634916,1.1568929762730167,fade_hi z=2.11
1760073780,1760073840,SELL,1.15713,1.15714,336904.9,1.157232546730385,1.1569249065392297,fade_hi z=2.15
1760073840,1760073900,SELL,1.15714,1.15713,345066.13,1.1572395076782147,1.1569409846435705,fade_hi z=2.11
1760073900,1760073960,SELL,1.15713,1.15716,358548.89,1.1572252571297708,1.1569394857404582,fade_hi z=1.98
1760073960,1760074020,SELL,1.15716,1.15717,368305.4,1.1572520244776443,1.1569759510447113,fade_hi z=2.03
1760074020,1760074080,SELL,1.15717,1.15719,363539.16,1.1572625941578127,1.1569848116843748,fade_hi z=1.97
1760074080,1760074260,SELL,1.15719,1.1570094679926337,370182.67,1.1572802660036832,1.1570094679926337,fade_hi z=1.96
1760076840,1760076960,BUY,1.15672,1.15669,408216.55,1.1566378502847137,1.1568842994305726,fade_lo z=-1.98
1760076960,1760077080,BUY,1.15669,1.156856666345749,398851.31,1.1566066668271255,1.156856666345749,fade_lo z=-2.07
1760077740,1760077800,SELL,1.15708,1.15712,406179.64,1.1571620800537694,1.1569158398924613,fade_hi z=1.84
1760077800,1760077860,SELL,1.15712,1.15711,403056.56,1.1572019314785,1.1569561370429997,fade_hi z=2.25
1760077860,1760077980,SELL,1.15711,1.15712,394246.06,1.1571932220871788,1.1569435558256427,fade_hi z=2.08
1760077980,1760078100,SELL,1.15712,1.15714,403309.62,1.157200737411904,1.1569585251761918,fade_hi z=2.06
1760078100,1760078160,SELL,1.15714,1.1572241562378154,383673.34,1.1572241562378154,1.1569716875243696,fade_hi z=2.09
1760078280,1760078340,SELL,1.15726,1.15728,335892.88,1.1573549858799126,1.1570700282401747,fade_hi z=2.81
1760078340,1760078400,SELL,1.15728,1.15723,347877.43,1.1573710583170618,1.1570978833658767,fade_hi z=2.75
1760078400,1760078460,SELL,1.15723,1.15722,349654.96,1.1573202684372716,1.1570494631254569,fade_hi z=2.22
1760078460,1760078520,SELL,1.15722,1.15723,362006.9,1.1573066778346093,1.1570466443307812,fade_hi z=2.03
1760078520,1760078580,SELL,1.15723,1.1573147722749944,367459.92,1.1573147722749944,1.1570604554500112,fade_hi z=2.00
1760080380,1760080440,BUY,1.15681,1.15676,310724.3,1.1567109345475814,1.1570081309048366,fade_lo z=-1.85
1760080440,1760080500,BUY,1.15676,1.15674,305715.68,1.1566601535084686,1.1569596929830626,fade_lo z=-2.20
1760080500,1760080560,BUY,1.15674,1.15669,310263.22,1.156642285400721,1.1569354291985583,fade_lo z=-2.31
1760080560,1760080620,BUY,1.15669,1.15671,311668.85,1.1565935507292409,1.1568828985415183,fade_lo z=-2.64
1760080620,1760080680,BUY,1.15671,1.15672,323653.55,1.1566175828200091,1.1568948343599812,fade_lo z=-2.50
1760080680,1760080740,BUY,1.15672,1.15672,340882.65,1.156632755475723,1.156894489048554,fade_lo z=-2.34
1760080740,1760080800,BUY,1.15672,1.15675,352247.78,1.1566361300845998,1.1568877398308002,fade_lo z=-2.25
1760080800,1760080980,BUY,1.15675,1.156914329842886,357720.81,1.156667835078557,1.156914329842886,fade_lo z=-1.99
1760083680,1760083740,SELL,1.15744,1.15739,346991.33,1.157524956377975,1.15727008724405,fade_hi z=2.28
1760083740,1760083800,SELL,1.15739,1.157473173779548,353056.74,1.157473173779548,1.1572236524409036,fade_hi z=1.93
1760083860,1760084040,SELL,1.15747,1.1573075880740444,357288.13,1.1575512059629778,1.1573075880740444,fade_hi z=2.11
1760084220,1760084280,SELL,1.15749,1.15749,359640.69,1.1575709065582467,1.1573281868835066,fade_hi z=1.90
1760084280,1760084340,SELL,1.15749,1.15756,380913.28,1.1575658418040862,1.1573383163918274,fade_hi z=1.85
1760084340,1760084400,SELL,1.15756,1.15759,374780.95,1.15763613881808,1.15740772236384,fade_hi z=2.13
1760084400,1760084460,SELL,1.15759,1.15761,373343.76,1.1576657003310742,1.1574385993378513,fade_hi z=2.19
1760084460,1760084520,SELL,1.15761,1.15764,375559.71,1.1576845788788548,1.1574608422422905,fade_hi z=2.19
1760084520,1760084580,SELL,1.15764,1.15763,380855.21,1.1577128232446507,1.1574943535106983,fade_hi z=2.22
1760084580,1760084640,SELL,1.15763,1.15763,398749.4,1.1576990501557471,1.1574918996885055,fade_hi z=2.06
1760084640,1760084700,SELL,1.15763,1.15764,412051.8,1.157696260858908,1.1574974782821836,fade_hi z=1.96
1760084700,1760084880,SELL,1.15764,1.1575083726905993,410914.76,1.1577058136547005,1.1575083726905993,fade_hi z=1.91
1760086620,1760086680,BUY,1.15702,1.15697,241935.72,1.156908084345154,1.1572438313096918,fade_lo z=-2.25
1760086680,1760086740,BUY,1.15697,1.15692,240438.64,1.1568582211776433,1.1571935576447139,fade_lo z=-2.44
1760086740,1760086800,BUY,1.15692,1.1568097768078114,242024.82,1.1568097768078114,1.157140446384377,fade_lo z=-2.55
1760086860,1760086920,BUY,1.15681,1.15693,224829.36,1.156692562655715,1.15704487468857,fade_lo z=-2.68
1760086920,1760087040,BUY,1.15693,1.15691,216627.53,1.1568080938945926,1.157173812210815,fade_lo z=-2.02
1760087040,1760087100,BUY,1.15691,1.15687,220889.82,1.1567911115723783,1.1571477768552436,fade_lo z=-2.01
1760087100,1760087160,BUY,1.15687,1.1567517464600656,220621.65,1.1567517464600656,1.1571065070798692,fade_lo z=-2.08
1760087220,1760087280,BUY,1.15667,1.15674,207116.07,1.1565452813864852,1.15691943722703,fade_lo z=-2.57
1760087280,1760087340,BUY,1.15674,1.15681,213425.28,1.1566191898588791,1.1569816202822423,fade_lo z=-2.17
1760087340,1760087400,BUY,1.15681,1.15679,211870.64,1.1566885334403876,1.1570529331192247,fade_lo z=-1.82
1760087400,1760087460,BUY,1.15679,1.1566686381946456,210869.17,1.1566686381946456,1.1570327236107087,fade_lo z=-1.80
1760089500,1760089560,BUY,1.15643,1.15634,114848.17,1.1562093474642727,1.1568713050714545,fade_lo z=-1.86
1760089560,1760089620,BUY,1.15634,1.15622,118163.07,1.1561265369311104,1.156766926137779,fade_lo z=-2.12
1760089620,1760089680,BUY,1.15622,1.15638,117254.41,1.1560060700074597,1.1566478599850807,fade_lo z=-2.47
1760089680,1760089740,BUY,1.15638,1.15624,118721.0,1.1561684935783554,1.1568030128432891,fade_lo z=-1.86
1760089740,1760089800,BUY,1.15624,1.15608,118463.87,1.1560293154656156,1.1566613690687684,fade_lo z=-2.30
1760089800,1760089920,BUY,1.15608,1.156521271278142,112380.97,1.155859364360929,1.156521271278142,fade_lo z=-2.76
1760090640,1760090700,SELL,1.15735,1.15739,94037.27,1.1576156206494759,1.1568187587010486,fade_hi z=2.05
1760090700,1760090820,SELL,1.15739,1.15737,95971.28,1.157649504888799,1.1568709902224021,fade_hi z=2.08
1760090820,1760091000,SELL,1.15737,1.15749,91678.56,1.157641154725546,1.156827690548908,fade_hi z=1.84
1760091000,1760091540,SELL,1.15749,1.1569262485918188,87808.26,1.1577718757040905,1.1569262485918188,fade_hi z=2.01
1760093820,1760094000,SELL,1.1579,1.157562656889084,147907.01,1.158068671555458,1.157562656889084,fade_hi z=2.12
1760094180,1760094540,SELL,1.15803,1.15814,133988.32,1.1582174159844547,1.15765516803109,fade_hi z=2.07
1760094540,1760094600,SELL,1.15814,1.15815,134235.96,1.1583259432945816,1.1577681134108369,fade_hi z=1.90
1760094600,1760094660,SELL,1.15815,1.1583276616306828,140018.04,1.1583276616306828,1.1577946767386342,fade_hi z=1.84
1760094720,1760094780,SELL,1.15843,1.15847,138332.68,1.1586083408958439,1.1580733182083123,fade_hi z=2.22
1760094780,1760094840,SELL,1.15847,1.15853,140447.52,1.1586448879747122,1.1581202240505757,fade_hi z=2.17
1760094840,1760094900,SELL,1.15853,1.15858,141176.47,1.1587031102622327,1.1581837794755345,fade_hi z=2.17
1760094900,1760094960,SELL,1.15858,1.15863,143648.13,1.1587493166720733,1.1582413666558535,fade_hi z=2.13
1760094960,1760095020,SELL,1.15863,1.15869,140532.62,1.1588022226240682,1.158285554751864,fade_hi z=2.10
1760095020,1760095140,SELL,1.15869,1.1583515865553022,142307.14,1.1588592067223489,1.1583515865553022,fade_hi z=2.09
1760095380,1760095440,SELL,1.15875,1.15874,125889.45,1.1589425314070207,1.1583649371859583,fade_hi z=1.88
1760095440,1760095500,SELL,1.15874,1.15883,127556.02,1.1589294934493766,1.1583610131012472,fade_hi z=1.81
1760095500,1760095800,SELL,1.15883,1.1584637978797294,131292.13,1.1590131010601354,1.1584637978797294,fade_hi z=1.92
1760097840,1760097900,BUY,1.15769,1.1576,168411.39,1.1575462801936798,1.1579774396126408,fade_lo z=-2.00
1760097900,1760097960,BUY,1.1576,1.15757,170055.7,1.157458688751274,1.1578826224974519,fade_lo z=-2.22
1760097960,1760098020,BUY,1.15757,1.1576,173683.36,1.1574323538404687,1.1578452923190625,fade_lo z=-2.21
1760098020,1760098080,BUY,1.1576,1.1576,177531.78,1.157465757137578,1.1578684857248438,fade_lo z=-2.04
1760098080,1760098140,BUY,1.1576,1.15755,185061.6,1.157471774484894,1.157856451030212,fade_lo z=-1.97
1760098140,1760098200,BUY,1.15755,1.157426647735973,191129.36,1.157426647735973,1.1577967045280542,fade_lo z=-2.01
1760098260,1760098380,BUY,1.15752,1.15749,188036.51,1.157395834017242,1.157768331965516,fade_lo z=-1.90
1760098380,1760098680,BUY,1.15749,1.1573697752495606,193060.95,1.1573697752495606,1.1577304495008787,fade_lo z=-1.81
1760098740,1760098800,BUY,1.15706,1.157318706790815,177675.41,1.1569306466045925,1.157318706790815,fade_lo z=-2.24
1760098920,1760098980,BUY,1.1571,1.15709,155827.03,1.1569516948215341,1.1573966103569318,fade_lo z=-1.91
1760098980,1760099400,BUY,1.15709,1.1569472880485674,161247.96,1.1569472880485674,1.157375423902865,fade_lo z=-1.85
1760102100,1760102160,SELL,1.15783,1.15785,162602.55,1.157970241723844,1.1575495165523118,fade_hi z=2.18
1760102160,1760102220,SELL,1.15785,1.15792,164346.79,1.1579880816007124,1.1575738367985753,fade_hi z=2.15
1760102220,1760102280,SELL,1.15792,1.15797,168297.71,1.1580539329149473,1.1576521341701058,fade_hi z=2.29
1760102280,1760102340,SELL,1.15797,1.158,170338.67,1.158101509135308,1.1577069817293837,fade_hi z=2.32
1760102340,1760102400,SELL,1.158,1.158129258482786,172343.94,1.158129258482786,1.1577414830344277,fade_hi z=2.28
1760102460,1760102520,SELL,1.15816,1.15812,174427.95,1.1582865034877086,1.1579069930245833,fade_hi z=2.45
1760102520,1760102580,SELL,1.15812,1.15816,170677.18,1.1582488960957293,1.1578622078085417,fade_hi z=2.19
1760102580,1760102640,SELL,1.15816,1.15823,171440.82,1.1582875463746058,1.1579049072507885,fade_hi z=2.18
1760102640,1760102700,SELL,1.15823,1.15815,170914.3,1.1583570073478482,1.1579759853043037,fade_hi z=2.24
1760102700,1760102880,SELL,1.15815,1.1578998434968535,173305.58,1.1582750782515734,1.1578998434968535,fade_hi z=1.92
1760106480,1760106540,BUY,1.15673,1.15671,169075.87,1.156601104201061,1.1569877915978777,fade_lo z=-1.94
1760106540,1760106600,BUY,1.15671,1.156579596758128,166241.84,1.156579596758128,1.1569708064837434,fade_lo z=-2.00
1760106660,1760106720,BUY,1.15626,1.15618,140164.87,1.1561067951638964,1.1565664096722075,fade_lo z=-3.34
1760106720,1760106780,BUY,1.15618,1.15623,134455.91,1.1560213097950465,1.1564973804099068,fade_lo z=-3.31
1760106780,1760106840,BUY,1.15623,1.15637,137184.47,1.156074787666829,1.1565404246663422,fade_lo z=-2.91
1760106840,1760106900,BUY,1.15637,1.15642,133915.75,1.1562108742620554,1.156688251475889,fade_lo z=-2.36
1760106900,1760107080,BUY,1.15642,1.156739804941897,132990.4,1.1562600975290516,1.156739804941897,fade_lo z=-2.12
1760107980,1760108220,BUY,1.15631,1.15619,129475.22,1.1561447077311002,1.1566405845377992,fade_lo z=-1.94
1760108220,1760108280,BUY,1.15619,1.15619,115902.07,1.1560066666885662,1.1565566666228677,fade_lo z=-2.06
1760108280,1760108340,BUY,1.15619,1.1560104762108114,117988.31,1.1560104762108114,1.156549047578377,fade_lo z=-1.96
1760108400,1760108460,BUY,1.15616,1.1559657677531998,108157.07,1.1559657677531998,1.1565484644936008,fade_lo z=-1.82
1760109360,1760109420,SELL,1.15724,1.1574200647557549,115736.31,1.1574200647557549,1.1568798704884904,fade_hi z=1.82
1760109480,1760109540,SELL,1.15745,1.15741,112091.62,1.1576343925700132,1.157081214859974,fade_hi z=2.32
1760109540,1760109600,SELL,1.15741,1.15737,113371.82,1.1575919359578692,1.1570461280842614,fade_hi z=2.11
1760109600,1760109660,SELL,1.15737,1.15735,115955.43,1.1575475119608787,1.1570149760782429,fade_hi z=1.93
1760109660,1760109720,SELL,1.15735,1.15747,119863.58,1.1575212611065302,1.15700747778694,fade_hi z=1.82
1760109720,1760110020,SELL,1.15747,1.1571348008021582,121639.25,1.1576375995989208,1.1571348008021582,fade_hi z=2.09
1760112120,1760112180,BUY,1.1565,1.15643,120750.51,1.1563300615115741,1.1568398769768518,fade_lo z=-2.55
1760112180,1760112240,BUY,1.15643,1.1562636285464618,122665.71,1.1562636285464618,1.1567627429070766,fade_lo z=-2.72
1760112300,1760112360,BUY,1.15635,1.15625,121298.83,1.1561831797160818,1.1566836405678365,fade_lo z=-2.68
1760112360,1760112420,BUY,1.15625,1.1562,123520.0,1.1560872383077903,1.1565755233844195,fade_lo z=-2.87
1760112420,1760112480,BUY,1.1562,1.15619,123583.67,1.1560381498572336,1.1565237002855324,fade_lo z=-2.84
